"","pm","class","n.patches","total.area","prop.landscape","patch.density","total.edge","edge.density","landscape.shape.index","largest.patch.index","mean.patch.area","sd.patch.area","min.patch.area","max.patch.area","perimeter.area.frac.dim","mean.perim.area.ratio","sd.perim.area.ratio","min.perim.area.ratio","max.perim.area.ratio","mean.shape.index","sd.shape.index","min.shape.index","max.shape.index","mean.frac.dim.index","sd.frac.dim.index","min.frac.dim.index","max.frac.dim.index","total.core.area","prop.landscape.core","mean.patch.core.area","sd.patch.core.area","min.patch.core.area","max.patch.core.area","prop.like.adjacencies","aggregation.index","lanscape.division.index","splitting.index","effective.mesh.size","patch.cohesion.index"
"2832",0.009,299,2,7,0.00777777777777778,0.00222222222222222,20,0.0222222222222222,1.66666666666667,0.00666666666666667,3.5,3.53553390593274,1,6,5.98545376479885,3.33333333333333,0.942809041582063,2.66666666666667,4,1.3,0.424264068711929,1,1.6,1.54741122893817,NA,1.54741122893817,1.54741122893817,0,0,0,0,0,0,0.166666666666667,50,0.999954320987654,21891.8918918919,0.0411111111111111,5.72026652551599
"2833",0.009,311,1,2,0.00222222222222222,0.00111111111111111,6,0.00666666666666667,1,0.00222222222222222,2,NA,2,2,6.81369690625718,3,NA,3,3,1,NA,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,NA,0,0,0.142857142857143,100,0.999995061728395,202500,0.00444444444444444,2.83130111519671
"2834",0.009,322,3,8,0.00888888888888889,0.00333333333333333,24,0.0266666666666667,2,0.00555555555555556,2.66666666666667,2.08166599946613,1,5,6.4554329731831,3.26666666666667,0.642910050732864,2.8,4,1.13333333333333,0.23094010767585,1,1.4,1.36334789776993,0.273541283260003,1.16992500144231,1.55677079409755,0,0,0,0,0,0,0.142857142857143,40,0.999962962962963,27000,0.0333333333333333,4.90617920205699
"2835",0.009,354,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2836",0.009,364,3,7,0.00777777777777778,0.00333333333333333,20,0.0222222222222222,1.66666666666667,0.00444444444444444,2.33333333333333,1.52752523165195,1,4,6.25838598417483,3.16666666666667,0.763762615825973,2.5,4,1.08333333333333,0.144337567297406,1,1.25,1.24592654816484,0.107482418136327,1.16992500144231,1.32192809488736,0,0,0,0,0,0,0.166666666666667,50,0.999974074074074,38571.4285714286,0.0233333333333333,4.45145856113019
"2837",0.009,386,3,7,0.00777777777777778,0.00333333333333333,24,0.0266666666666667,2,0.00555555555555556,2.33333333333333,2.3094010767585,1,5,7.40744070019918,3.73333333333333,0.4618802153517,3.2,4,1.2,0.346410161513776,1,1.6,1.72270623229357,NA,1.72270623229357,1.72270623229357,0,0,0,0,0,0,0.0769230769230769,25,0.999966666666667,30000,0.03,5.34360191016707
"2838",0.009,404,4,7,0.00777777777777778,0.00444444444444444,26,0.0288888888888889,2.16666666666667,0.00333333333333333,1.75,0.957427107756338,1,3,8.45094251267229,3.75,0.5,3,4,1.125,0.25,1,1.5,1.58496250072116,0.586951660373555,1.16992500144231,2,0,0,0,0,0,0,0.037037037037037,12.5,0.999981481481481,54000,0.0166666666666667,2.83130111519671
"2839",0.009,416,4,8,0.00888888888888889,0.00444444444444444,26,0.0288888888888889,2.16666666666667,0.00555555555555556,2,2,1,5,7.12983588526089,3.7,0.6,2.8,4,1.1,0.2,1,1.4,1.55677079409755,NA,1.55677079409755,1.55677079409755,0,0,0,0,0,0,0.103448275862069,30,0.999965432098765,28928.5714285714,0.0311111111111111,5.34360191016707
"2840",0.009,456,5,11,0.0122222222222222,0.00555555555555556,32,0.0355555555555556,2.28571428571429,0.00555555555555556,2.2,1.78885438199983,1,5,6.35433640545774,3.41333333333333,0.808840047365499,2.4,4,1.04,0.0894427190999916,1,1.2,1.31353594805744,0.0730815235964973,1.26185950714291,1.36521238897197,0,0,0,0,0,0,0.157894736842105,40,0.999954320987654,21891.8918918919,0.0411111111111111,4.99240376810841
"2841",0.009,457,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2842",0.009,474,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2843",0.009,476,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"2844",0.009,480,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2845",0.009,503,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2846",0.009,506,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2847",0.009,509,8,13,0.0144444444444444,0.00888888888888889,44,0.0488888888888889,2.75,0.00333333333333333,1.625,0.916125381312904,1,3,7.77558534176346,3.625,0.547360187265364,2.66666666666667,4,1.03125,0.0883883476483184,1,1.25,1.36662401429272,0.265090887721164,1.16992500144231,1.66808753429294,0,0,0,0,0,0,0.0833333333333333,22.2222222222222,0.999966666666667,30000,0.03,3.81726789601746
"2848",0.009,518,4,9,0.01,0.00444444444444444,28,0.0311111111111111,2.33333333333333,0.00666666666666667,2.25,2.5,1,6,6.71141855592187,3.66666666666667,0.666666666666667,2.66666666666667,4,1.15,0.3,1,1.6,1.54741122893817,NA,1.54741122893817,1.54741122893817,0,0,0,0,0,0,0.125,36.3636363636364,0.999951851851852,20769.2307692308,0.0433333333333333,5.72026652551599
"2849",0.009,531,1,3,0.00333333333333333,0.00111111111111111,10,0.0111111111111111,1.25,0.00333333333333333,3,NA,3,3,7.17286647694769,3.33333333333333,NA,3.33333333333333,3.33333333333333,1.25,NA,1.25,1.25,1.66808753429294,NA,1.66808753429294,1.66808753429294,0,0,0,NA,0,0,0.0909090909090909,50,0.999988888888889,90000,0.01,4.08561406450028
"2850",0.009,596,3,12,0.0133333333333333,0.00333333333333333,40,0.0444444444444444,2.85714285714286,0.0111111111111111,4,5.19615242270663,1,10,6.87785306400022,3.73333333333333,0.4618802153517,3.2,4,1.42857142857143,0.74230748895809,1,2.28571428571429,1.80617997398389,NA,1.80617997398389,1.80617997398389,0,0,0,0,0,0,0.0909090909090909,23.5294117647059,0.999874074074074,7941.17647058824,0.113333333333333,6.60979826183723
"2851",0.009,599,4,4,0.00444444444444444,0.00444444444444444,16,0.0177777777777778,2,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999995061728395,202500,0.00444444444444444,NA
"2852",0.009,615,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"2853",0.009,641,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2854",0.009,661,3,3,0.00333333333333333,0.00333333333333333,12,0.0133333333333333,1.5,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999996296296296,270000,0.00333333333333333,NA
"2855",0.009,719,4,5,0.00555555555555556,0.00444444444444444,18,0.02,1.8,0.00222222222222222,1.25,0.5,1,2,8.71566581571847,3.75,0.5,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0526315789473684,20,0.999991358024691,115714.285714286,0.00777777777777778,2.83130111519671
"2856",0.009,722,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2857",0.009,723,4,8,0.00888888888888889,0.00444444444444444,30,0.0333333333333333,2.5,0.00555555555555556,2,2,1,5,8.21566499293397,3.9,0.2,3.6,4,1.2,0.4,1,1.8,1.86907166179716,NA,1.86907166179716,1.86907166179716,0,0,0,0,0,0,0.032258064516129,10,0.999965432098765,28928.5714285714,0.0311111111111111,5.34360191016707
"2858",0.009,731,3,4,0.00444444444444444,0.00333333333333333,16,0.0177777777777778,2,0.00222222222222222,1.33333333333333,0.577350269189626,1,2,9.58050748141996,4,0,4,4,1.11111111111111,0.192450089729875,1,1.33333333333333,2,NA,2,2,0,0,0,0,0,0,0,0,0.999992592592593,135000,0.00666666666666667,NA
"2859",0.009,732,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2860",0.009,737,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"2861",0.009,748,5,17,0.0188888888888889,0.00555555555555556,50,0.0555555555555556,2.77777777777778,0.0122222222222222,3.4,4.27784992724149,1,11,6.14501505987663,3.50909090909091,0.69114828395448,2.54545454545455,4,1.26666666666667,0.434613493680177,1,2,1.59764670911894,0.415618567000647,1.16992500144231,2,0,0,0,0,0,0,0.152542372881356,36,0.999838271604938,6183.20610687023,0.145555555555556,6.55365488011268
"2862",0.009,749,6,32,0.0355555555555556,0.00666666666666667,96,0.106666666666667,4,0.0144444444444444,5.33333333333333,5.12510162500869,1,13,6.13950377124444,3.52299552299552,0.716539723060373,2.15384615384615,4,1.56944444444444,0.692051432471016,1,2.66666666666667,1.75055417631872,0.203613704394524,1.5173088259186,1.89278926071437,0,0,0,0,0,0,0.142857142857143,30.7692307692308,0.999627160493827,2682.11920529801,0.335555555555556,6.83176926658336
"2863",0.009,768,4,7,0.00777777777777778,0.00444444444444444,22,0.0244444444444444,1.83333333333333,0.00333333333333333,1.75,0.957427107756338,1,3,7.16543410413579,3.41666666666667,0.687184270936277,2.66666666666667,4,1,0,1,1,1.21589225429261,0.0650075124059293,1.16992500144231,1.26185950714291,0,0,0,0,0,0,0.12,37.5,0.999981481481481,54000,0.0166666666666667,3.72199131364915
"2864",0.009,784,1,9,0.01,0.00111111111111111,22,0.0244444444444444,1.83333333333333,0.01,9,NA,9,9,4.95888763731255,2.44444444444444,NA,2.44444444444444,2.44444444444444,1.83333333333333,NA,1.83333333333333,1.83333333333333,1.55172858507268,NA,1.55172858507268,1.55172858507268,0,0,0,NA,0,0,0.241379310344828,63.6363636363636,0.9999,10000,0.09,6.44444444444445
"2865",0.009,791,5,13,0.0144444444444444,0.00555555555555556,36,0.04,2.25,0.00777777777777778,2.6,2.60768096208106,1,7,5.91735537015517,3.46666666666667,0.869226987360353,2,4,1.08333333333333,0.117851130197758,1,1.25,1.47783658003845,0.269055479761126,1.28758562578396,1.66808753429294,0,0,0,0,0,0,0.181818181818182,44.4444444444444,0.999924691358025,13278.6885245902,0.0677777777777778,5.84817221390891
"2866",0.009,800,1,12,0.0133333333333333,0.00111111111111111,38,0.0422222222222222,2.71428571428571,0.0133333333333333,12,NA,12,12,6.38718230948236,3.16666666666667,NA,3.16666666666667,3.16666666666667,2.71428571428571,NA,2.71428571428571,2.71428571428571,1.81197293572261,NA,1.81197293572261,1.81197293572261,0,0,0,NA,0,0,0.116279069767442,29.4117647058824,0.999822222222222,5625,0.16,6.87614036558348
"2867",0.009,807,7,12,0.0133333333333333,0.00777777777777778,42,0.0466666666666667,3,0.00444444444444444,1.71428571428571,1.11269728052837,1,4,7.96137625286743,3.71428571428571,0.487950036474267,3,4,1.11904761904762,0.208927723509336,1,1.5,1.58496250072116,0.415037499278844,1.16992500144231,2,0,0,0,0,0,0,0.0666666666666667,17.6470588235294,0.999965432098765,28928.5714285714,0.0311111111111111,4.31039476015379
"2868",0.009,882,2,3,0.00333333333333333,0.00222222222222222,10,0.0111111111111111,1.25,0.00222222222222222,1.5,0.707106781186548,1,2,7.84341461860919,3.5,0.707106781186548,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0909090909090909,50,0.999993827160494,162000,0.00555555555555556,2.83130111519671
"2869",0.0091,0,17,411,0.456666666666667,0.0188888888888889,646,0.717777777777778,7.8780487804878,0.374444444444444,24.1764705882353,81.2682558676185,1,337,3.14482122335637,3.35308028795548,0.9665629262752,1.40909090909091,4,1.47036868801575,1.36865898139368,1,6.64864864864865,1.48584754554556,0.267851244424113,1.16992500144231,2,24,0.0266666666666667,1.41176470588235,5.09974047782595,0,21,0.435807860262009,63.8924455825864,0.857272839506173,7.00637493620739,128.454444444444,9.08315961426401
"2870",0.0091,1,27,122,0.135555555555556,0.03,308,0.342222222222222,6.69565217391304,0.0388888888888889,4.51851851851852,8.97162351472845,1,35,5.16089931049538,3.6377672436496,0.685451641996134,1.71428571428571,4,1.27376543209877,0.486378030096766,1,2.66666666666667,1.68631436667944,0.33079722231691,1.16992500144231,2,0,0,0,0,0,0,0.226130653266332,40.7239819004525,0.996735802469136,306.354009077156,2.93777777777778,7.87321048688958
"2871",0.0091,5,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2872",0.0091,38,3,6,0.00666666666666667,0.00333333333333333,20,0.0222222222222222,2,0.00333333333333333,2,1,1,3,7.4782171302689,3.44444444444444,0.509175077217316,3,4,1.08333333333333,0.144337567297406,1,1.25,1.41900626786763,0.352254105111745,1.16992500144231,1.66808753429294,0,0,0,0,0,0,0.0909090909090909,28.5714285714286,0.999982716049383,57857.1428571429,0.0155555555555556,3.52181325954821
"2873",0.0091,56,3,3,0.00333333333333333,0.00333333333333333,12,0.0133333333333333,1.5,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999996296296296,270000,0.00333333333333333,NA
"2874",0.0091,57,1,4,0.00444444444444444,0.00111111111111111,10,0.0111111111111111,1.25,0.00444444444444444,4,NA,4,4,5.25430382647995,2.5,NA,2.5,2.5,1.25,NA,1.25,1.25,1.32192809488736,NA,1.32192809488736,1.32192809488736,0,0,0,NA,0,0,0.230769230769231,100,0.99998024691358,50625,0.0177777777777778,4.83333333333333
"2875",0.0091,68,5,20,0.0222222222222222,0.00555555555555556,56,0.0622222222222222,3.11111111111111,0.0133333333333333,4,4.63680924774785,1,12,5.80130090945702,3.23333333333333,0.722649446289293,2.5,4,1.30714285714286,0.557646292693767,1,2.28571428571429,1.38850359007882,0.258381256570671,1.16992500144231,1.67365767390678,0,0,0,0,0,0,0.176470588235294,38.7096774193548,0.999795061728395,4879.51807228916,0.184444444444444,6.36436608467547
"2876",0.0091,112,3,4,0.00444444444444444,0.00333333333333333,14,0.0155555555555556,1.75,0.00222222222222222,1.33333333333333,0.577350269189626,1,2,8.38301423934659,3.66666666666667,0.577350269189626,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0666666666666667,33.3333333333333,0.999992592592593,135000,0.00666666666666667,2.83130111519671
"2877",0.0091,125,5,8,0.00888888888888889,0.00555555555555556,26,0.0288888888888889,2.16666666666667,0.00222222222222222,1.6,0.547722557505166,1,2,7.580112556842,3.4,0.547722557505166,3,4,1,0,1,1,1.16992500144231,0,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.103448275862069,30,0.999982716049383,57857.1428571429,0.0155555555555556,2.83130111519671
"2878",0.0091,129,4,37,0.0411111111111111,0.00444444444444444,98,0.108888888888889,3.76923076923077,0.0355555555555556,9.25,15.1959424408842,1,32,5.33813582943974,3.45833333333333,0.712000312109794,2.5,4,1.64583333333333,1.13115599670819,1,3.33333333333333,1.69842938612394,0.0429098583669191,1.66808753429294,1.72877123795494,0,0,0,0,0,0,0.203252032520325,40.9836065573771,0.998722222222222,782.608695652174,1.15,7.90904684454429
"2879",0.0091,141,3,4,0.00444444444444444,0.00333333333333333,16,0.0177777777777778,2,0.00222222222222222,1.33333333333333,0.577350269189626,1,2,9.58050748141996,4,0,4,4,1.11111111111111,0.192450089729875,1,1.33333333333333,2,NA,2,2,0,0,0,0,0,0,0,0,0.999992592592593,135000,0.00666666666666667,NA
"2880",0.0091,158,1,2,0.00222222222222222,0.00111111111111111,8,0.00888888888888889,1.33333333333333,0.00222222222222222,2,NA,2,2,9.04804661472251,4,NA,4,4,1.33333333333333,NA,1.33333333333333,1.33333333333333,2,NA,2,2,0,0,0,NA,0,0,0,0,0.999995061728395,202500,0.00444444444444444,NA
"2881",0.0091,163,8,52,0.0577777777777778,0.00888888888888889,126,0.14,4.2,0.04,6.5,12.059376908803,1,36,4.90993969761557,3.46527777777778,0.781136455593705,2.05555555555556,4,1.43958333333333,0.70867288780139,1,3.08333333333333,1.69020314526894,0.209168228810051,1.54741122893817,2,1,0.00111111111111111,0.125,0.353553390593274,0,1,0.245508982035928,46.0674157303371,0.998325925925926,597.345132743363,1.50666666666667,7.89572409348415
"2882",0.0091,208,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2883",0.0091,213,6,16,0.0177777777777778,0.00666666666666667,54,0.06,3.375,0.00777777777777778,2.66666666666667,2.42212028327799,1,7,7.21699041092032,3.72619047619048,0.470381231982485,2.85714285714286,4,1.29166666666667,0.348608344389198,1,1.75,1.82050995758381,0.173287427130981,1.65417495069383,2,0,0,0,0,0,0,0.0847457627118644,21.7391304347826,0.999911111111111,11250,0.08,5.82550691229178
"2884",0.0091,219,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2885",0.0091,226,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2886",0.0091,262,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2887",0.0091,265,3,5,0.00555555555555556,0.00333333333333333,16,0.0177777777777778,1.6,0.00222222222222222,1.66666666666667,0.577350269189626,1,2,7.42408977635894,3.33333333333333,0.577350269189626,3,4,1,0,1,1,1.16992500144231,0,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.111111111111111,40,0.999988888888889,90000,0.01,2.83130111519671
"2888",0.0091,284,8,9,0.01,0.00888888888888889,34,0.0377777777777778,2.83333333333333,0.00222222222222222,1.125,0.353553390593274,1,2,9.32490748421555,3.875,0.353553390593274,3,4,1,0,1,1,1.16992500144231,NA,1.16992500144231,1.16992500144231,0,0,0,0,0,0,0.0285714285714286,9.09090909090909,0.999986419753086,73636.3636363636,0.0122222222222222,2.83130111519671
"2889",0.0091,292,1,4,0.00444444444444444,0.00111111111111111,12,0.0133333333333333,1.5,0.00444444444444444,4,NA,4,4,6.30110902110841,3,NA,3,3,1.5,NA,1.5,1.5,1.58496250072116,NA,1.58496250072116,1.58496250072116,0,0,0,NA,0,0,0.142857142857143,66.6666666666667,0.99998024691358,50625,0.0177777777777778,4.83333333333333
"2890",0.0091,328,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2891",0.0091,374,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2892",0.0091,378,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"2893",0.0091,388,4,7,0.00777777777777778,0.00444444444444444,22,0.0244444444444444,1.83333333333333,0.00333333333333333,1.75,0.957427107756338,1,3,7.16543410413579,3.41666666666667,0.687184270936277,2.66666666666667,4,1,0,1,1,1.21589225429261,0.0650075124059293,1.16992500144231,1.26185950714291,0,0,0,0,0,0,0.12,37.5,0.999981481481481,54000,0.0166666666666667,3.72199131364915
"2894",0.0091,413,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2895",0.0091,452,3,5,0.00555555555555556,0.00333333333333333,18,0.02,1.8,0.00333333333333333,1.66666666666667,1.15470053837925,1,3,8.2136131906007,3.77777777777778,0.38490017945975,3.33333333333333,4,1.08333333333333,0.144337567297406,1,1.25,1.66808753429294,NA,1.66808753429294,1.66808753429294,0,0,0,0,0,0,0.0526315789473684,20,0.999986419753086,73636.3636363636,0.0122222222222222,4.08561406450028
"2896",0.0091,473,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2897",0.0091,497,7,53,0.0588888888888889,0.00777777777777778,114,0.126666666666667,3.8,0.0522222222222222,7.57142857142857,17.3863657584245,1,47,4.32602495689465,3.70212765957447,0.788096135210729,1.91489361702128,4,1.31632653061224,0.83692133309186,1,3.21428571428571,1.61734854415841,NA,1.61734854415841,1.61734854415841,0,0,0,0,0,0,0.300613496932515,53.8461538461538,0.997265432098765,365.68848758465,2.46111111111111,8.25663841552035
"2898",0.0091,507,2,3,0.00333333333333333,0.00222222222222222,12,0.0133333333333333,1.5,0.00222222222222222,1.5,0.707106781186548,1,2,9.40220772446082,4,0,4,4,1.16666666666667,0.235702260395516,1,1.33333333333333,2,NA,2,2,0,0,0,0,0,0,0,0,0.999993827160494,162000,0.00555555555555556,NA
"2899",0.0091,523,3,11,0.0122222222222222,0.00333333333333333,26,0.0288888888888889,1.85714285714286,0.00888888888888889,3.66666666666667,3.78593889720018,1,8,4.92857168287327,3,1,2,4,1.11111111111111,0.192450089729875,1,1.33333333333333,1.25162916738782,0.115547139582523,1.16992500144231,1.33333333333333,0,0,0,0,0,0,0.257142857142857,60,0.999914814814815,11739.1304347826,0.0766666666666667,6.04794372765316
"2900",0.0091,530,3,3,0.00333333333333333,0.00333333333333333,12,0.0133333333333333,1.5,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999996296296296,270000,0.00333333333333333,NA
"2901",0.0091,544,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2902",0.0091,545,7,13,0.0144444444444444,0.00777777777777778,48,0.0533333333333333,3,0.00444444444444444,1.85714285714286,1.0690449676497,1,4,8.33514938514389,3.85714285714286,0.377964473009227,3,4,1.21428571428571,0.208927723509336,1,1.5,1.89624062518029,0.207518749639422,1.58496250072116,2,0,0,0,0,0,0,0.04,11.1111111111111,0.999961728395062,26129.0322580645,0.0344444444444444,4.83333333333333
"2903",0.0091,587,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"2904",0.0091,589,1,1,0.00111111111111111,0.00111111111111111,4,0.00444444444444444,1,0.00111111111111111,1,NA,1,1,10.121576876138,4,NA,4,4,1,NA,1,1,NA,NA,Inf,-Inf,0,0,0,NA,0,0,0,0,0.999998765432099,810000,0.00111111111111111,NA
"2905",0.0091,611,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"2906",0.0091,620,2,2,0.00222222222222222,0.00222222222222222,8,0.00888888888888889,1.33333333333333,0.00111111111111111,1,0,1,1,10.121576876138,4,0,4,4,1,0,1,1,NA,NA,Inf,-Inf,0,0,0,0,0,0,0,0,0.999997530864198,405000,0.00222222222222222,NA
"2907",0.0091,659,4,11,0.0122222222222222,0.00444444444444444,40,0.0444444444444444,2.85714285714286,0.00666666666666667,2.75,2.21735578260835,1,6,7.78490215366953,3.66666666666667,0.471404520791032,3,4,1.38333333333333,0.566666666666667,1,2.2,1.69093368439492,0.453812517583302,1.16992500144231,2,0,0,0,0,0,0,0.0476190476190476,13.3333333333333,0.999944444444444,18000,0.05,4.6628317946846
"2908",0.0091,689,1,3,0.00333333333333333,0.00111111111111111,10,0.0111111111111111,1.25,0.00333333333333333,3,NA,3,3,7.17286647694769,3.33333333333333,NA,3.33333333333333,3.33333333333333,1.25,NA,1.25,1.25,1.66808753429294,NA,1.66808753429294,1.66808753429294,0,0,0,NA,0,0,0.0909090909090909,50,0.999988888888889,90000,0.01,4.08561406450028
